LV ActivePower (kW);Wind Speed (m/s);Theoretical_Power_Curve (KWh);Wind Direction (°);hour;minute
333.03;5.3;412.98;48.78;1;30
355.56;5.36;430.16;61.19;1;40
343.71;5.32;417.6;57.65;1;50
176.44;4.53;228.8;46.51;2;0
10.99;3.25;28.88;53.35;2;10
110.06;4.27;173.9;71.4;2;20
187.29;4.8;288.95;72.65;2;30
255.83;5.07;352.61;72.48;2;40
138.19;4.24;168.94;74.8;2;50
110.43;3.77;88.57;75.84;3;10
74.02;3.84;100.16;69.03;3;20
40.87;3.49;51.22;71.33;3;30
14.65;3.14;21.87;77.04;3;40
22.92;3.3;32.44;75.39;3;50
141.63;4.24;167.92;70.26;4;0
252.86;4.99;334.37;56.25;4;10
199.1;4.67;258.48;49.84;4;20
26.9;3.34;36.33;46.43;4;30
3.14;3.1;20.22;55.04;4;40
7.32;3.47;48.34;137.66;6;40
109.29;4.6;243.47;137.01;7;10
66.16;4.08;138.41;136.9;7;20
3.77;3.5;51.74;197.44;9;20
2.58;3.72;80.44;198.42;9;30
57.98;3.87;103.95;191.76;9;40
116.98;4.35;191.63;185.18;9;50
67.38;3.98;123.87;178.77;10;0
35.03;3.55;57.24;175.88;10;10
6.37;3.03;16.99;176.89;10;20
266.0;4.92;316.5;359.68;13;20
396.48;5.3;413.23;4.32;13;30
204.25;4.53;227.7;27.85;13;40
100.13;4.02;127.19;22.09;13;50
131.59;4.27;174.12;13.99;14;0
113.96;3.95;119.2;357.45;14;10
387.1;5.12;367.04;358.27;14;20
279.35;4.81;289.64;1.99;14;30
553.9;5.2;385.72;354.35;14;40
885.02;6.49;800.92;357.54;14;50
837.58;6.48;797.9;4.46;15;0
378.24;5.24;397.02;28.5;15;10
643.58;6.06;643.48;31.44;15;20
809.32;6.49;800.48;33.85;15;30
755.13;6.35;749.23;42.79;15;40
440.83;5.51;471.31;37.95;15;50
678.52;6.1;656.74;26.0;16;0
1234.53;7.26;1138.84;25.03;16;10
1040.18;6.87;956.65;23.11;16;20
2351.6;9.39;2399.54;20.79;16;30
2164.02;8.91;2085.68;20.68;16;40
3226.27;11.07;3297.89;18.75;16;50
2379.31;9.21;2279.02;20.55;17;0
2975.75;10.62;3121.11;15.1;17;10
2941.01;10.11;2856.55;8.61;17;20
3467.58;11.9;3505.23;13.64;17;30
3454.05;11.15;3321.72;9.5;17;40
2449.2;9.44;2432.81;20.18;17;50
3022.13;10.14;2875.13;21.06;18;0
2175.91;9.02;2157.62;26.41;18;10
2498.2;9.61;2525.24;21.28;18;20
2366.9;9.16;2244.93;18.27;18;30
3296.53;11.26;3356.52;10.31;18;40
3523.68;12.02;3525.5;17.01;18;50
2844.33;10.22;2922.59;15.33;19;0
2328.87;9.41;2413.28;8.57;19;10
2244.06;9.43;2426.81;12.95;19;20
1832.46;8.33;1724.94;13.6;19;30
2023.03;8.79;2008.67;4.03;19;40
2221.53;9.14;2237.36;4.69;19;50
2607.49;9.8;2663.26;358.26;20;0
2738.68;10.26;2941.89;11.39;20;10
2303.9;8.66;1926.49;10.91;20;20
2555.19;9.19;2266.1;6.62;20;30
2519.99;9.85;2695.58;13.58;20;40
1352.55;7.41;1213.74;10.65;20;50
2356.56;9.24;2296.82;11.84;21;0
2566.85;9.49;2461.07;0.33;21;10
2258.21;9.29;2329.69;356.5;21;20
1900.08;8.46;1801.63;0.7;21;30
1961.64;8.9;2079.92;5.96;21;40
2715.46;10.31;2969.29;8.13;21;50
2964.3;10.64;3129.85;14.23;22;0
3185.11;10.93;3246.67;11.3;22;10
2912.03;10.67;3143.22;12.55;22;20
3140.91;10.94;3252.39;10.01;22;30
2499.73;9.61;2521.19;16.05;22;40
2399.86;9.18;2259.49;13.52;22;50
2302.53;8.76;1990.88;12.14;23;0
2241.05;8.99;2140.56;14.12;23;10
2060.66;8.81;2019.51;16.02;23;20
1544.49;8.19;1642.75;22.87;23;30
1129.95;7.3;1158.21;25.14;23;40
1346.48;7.7;1361.29;21.35;23;50
1817.7;8.63;1907.79;13.56;0;0
2499.78;9.58;2502.63;5.02;0;10
2826.53;10.0;2792.7;5.02;0;20
2671.08;9.8;2660.72;20.17;0;30
1454.13;7.78;1406.42;26.57;0;40
3083.08;11.03;3283.07;8.67;0;50
3578.95;12.77;3593.98;6.64;1;0
3590.72;13.55;3600.0;4.75;1;10
3495.69;12.14;3542.0;10.17;1;20
3346.44;11.73;3472.83;20.06;1;30
3535.67;12.07;3532.07;15.51;1;40
2949.06;9.65;2557.42;6.5;1;50
3462.82;12.0;3522.03;358.21;2;0
2228.74;8.65;1922.55;353.65;2;10
3449.92;12.51;3580.02;13.49;2;20
3506.49;13.09;3600.0;17.37;2;30
3589.23;13.61;3600.0;17.09;2;40
3594.06;12.77;3593.82;11.63;2;50
3503.43;12.62;3586.88;11.08;3;0
2982.71;10.84;3212.38;359.18;3;10
2857.78;10.35;2993.19;352.71;3;20
3162.87;10.96;3259.29;5.38;3;30
3259.33;11.11;3309.89;7.99;3;40
3223.73;11.37;3389.28;20.93;3;50
2197.54;9.37;2387.77;20.43;4;0
1825.78;8.17;1626.93;11.3;4;10
2739.09;10.6;3110.58;352.7;4;20
3296.56;11.47;3414.18;354.96;4;30
3121.46;11.01;3277.01;1.87;4;40
2439.08;9.52;2452.36;4.64;4;50
2254.01;9.16;2247.69;0.09;5;0
2613.36;9.81;2670.38;1.52;5;10
1929.58;8.33;1724.38;356.52;5;20
3302.72;11.2;3337.22;353.13;5;30
2790.1;9.95;2760.12;351.92;5;40
2808.69;10.53;3078.82;358.91;5;50
2556.57;9.46;2444.9;0.33;6;0
2086.93;8.6;1890.75;2.55;6;10
2267.71;8.98;2133.47;1.1;6;20
3212.19;11.03;3284.01;350.72;6;30
3172.22;11.21;3343.06;354.84;6;40
2218.68;8.72;1966.36;0.95;6;50
2747.26;10.26;2944.59;3.24;7;0
2841.5;10.44;3035.38;6.11;7;10
3347.39;11.47;3414.64;11.72;7;20
3508.32;11.87;3500.49;15.37;7;30
3465.46;12.05;3529.55;11.68;7;40
3253.45;11.72;3471.46;8.31;7;50
3016.52;10.52;3077.37;8.1;8;0
2220.85;8.75;1984.58;7.03;8;10
2737.9;10.01;2798.14;8.58;8;20
3121.53;10.81;3202.57;3.0;8;30
2487.83;9.87;2708.86;3.06;8;40
1872.76;8.43;1784.77;356.78;8;50
2887.52;10.85;3217.72;18.51;9;0
2258.09;9.42;2419.45;5.25;9;10
2042.2;8.8;2015.62;7.13;9;20
1796.34;8.55;1861.37;358.14;9;30
2116.99;9.02;2158.74;358.02;9;40
2574.18;9.9;2726.71;11.65;9;50
1989.37;8.79;2010.78;7.98;10;0
1773.11;8.55;1860.81;12.41;10;10
1744.8;8.3;1706.16;8.46;10;20
2142.76;8.98;2130.87;348.95;10;30
2854.35;10.09;2846.36;348.96;10;40
2881.83;10.21;2915.63;347.73;10;50
2992.72;10.88;3229.34;351.34;11;0
1965.01;8.55;1861.79;355.31;11;10
2484.21;9.57;2497.91;357.72;11;20
2446.08;9.46;2446.74;1.08;11;30
2609.68;9.97;2772.77;352.13;11;40
2476.19;9.83;2683.0;1.51;11;50
1946.04;8.43;1783.65;0.63;12;0
2637.43;9.66;2559.43;13.26;12;10
2858.26;10.42;3029.1;15.24;12;20
2435.88;9.86;2704.74;11.39;12;30
2834.08;10.41;3022.25;5.25;12;40
3048.89;10.62;3120.32;8.56;12;50
3391.32;11.19;3334.27;13.91;13;0
3404.32;11.36;3384.16;10.36;13;10
3039.71;10.63;3124.17;10.32;13;20
2617.24;9.88;2714.8;12.21;13;30
3190.06;10.67;3143.5;5.51;13;40
3272.57;11.26;3356.65;9.89;13;50
3502.39;11.81;3489.23;10.97;14;0
3018.15;10.42;3028.73;7.18;14;10
3162.54;11.07;3296.93;9.75;14;20
3561.14;12.34;3565.13;8.33;14;30
3564.98;11.96;3515.97;8.36;14;40
3473.44;12.22;3552.03;8.49;14;50
3191.03;10.71;3159.64;10.21;15;0
2790.71;10.4;3016.27;10.58;15;10
2819.67;10.11;2858.29;11.08;15;20
2748.33;9.99;2785.06;10.13;15;30
2922.98;10.53;3081.39;9.22;15;40
2812.64;10.31;2967.69;10.67;15;50
2518.4;9.33;2361.43;10.42;16;0
2356.98;9.37;2387.62;12.87;16;10
1943.45;8.59;1886.69;9.03;16;20
2036.42;8.37;1750.27;11.95;16;30
1802.15;8.15;1614.6;11.27;16;40
2396.05;9.65;2556.46;15.45;16;50
2290.65;9.21;2279.26;16.64;17;0
2141.91;8.76;1992.7;19.11;17;10
2070.05;8.29;1701.83;13.7;17;20
1607.67;7.73;1381.53;13.13;17;30
1622.39;8.04;1552.82;24.0;17;40
1432.01;7.61;1313.23;27.85;17;50
1495.75;7.74;1382.69;22.57;18;0
1631.36;8.06;1564.0;19.46;18;10
1621.46;7.7;1360.82;18.66;18;20
943.58;6.63;858.43;20.19;18;30
1167.21;7.12;1072.43;24.94;18;40
1235.53;7.42;1217.51;30.02;18;50
1295.52;7.7;1361.18;34.19;19;0
1422.96;7.74;1385.63;36.74;19;10
1275.34;7.46;1237.25;34.73;19;20
1167.48;7.47;1240.62;37.32;19;30
861.91;6.66;869.02;30.68;19;40
461.32;5.61;501.67;41.54;19;50
1018.81;6.78;920.6;34.78;20;0
750.51;6.26;715.97;34.75;20;10
562.08;5.82;564.79;38.82;20;20
590.75;6.04;636.74;43.76;20;30
619.61;5.95;609.21;39.32;20;40
531.41;5.8;560.33;42.48;20;50
890.47;6.72;895.79;38.84;21;0
758.38;6.46;792.33;44.53;21;10
657.82;6.24;707.93;50.3;21;20
903.91;6.77;915.08;44.93;21;30
843.87;6.52;813.44;40.89;21;40
695.97;6.28;722.27;44.48;21;50
784.78;6.45;786.79;42.89;22;0
581.56;6.09;653.83;44.54;22;10
575.04;5.92;599.48;54.45;22;20
975.6;6.93;983.98;55.07;22;30
1186.76;7.42;1215.71;47.1;22;40
914.36;6.71;888.89;44.38;22;50
1065.64;7.07;1048.92;53.69;23;0
863.94;6.75;906.8;51.28;23;10
1183.24;7.33;1169.47;54.91;23;20
1240.73;7.46;1239.78;53.46;23;30
1278.67;7.24;1129.54;48.01;23;40
813.42;6.55;825.73;51.42;23;50
1073.18;6.93;986.6;51.87;0;0
1942.87;8.63;1907.18;55.86;0;10
2109.78;9.04;2169.71;57.22;0;20
2010.84;9.01;2151.11;56.49;0;30
1708.57;8.33;1725.32;56.54;0;40
1794.31;8.5;1830.52;51.86;0;50
1215.27;7.25;1130.75;51.46;1;0
1119.98;7.37;1193.63;52.32;1;10
843.45;6.47;795.67;48.21;1;20
1170.21;7.23;1124.82;54.89;1;30
1566.19;8.01;1533.17;53.17;1;40
1227.12;7.31;1161.02;51.53;1;50
1702.88;8.35;1738.88;55.01;2;0
1782.26;8.51;1833.01;56.55;2;10
2180.53;9.29;2329.8;56.57;2;20
1924.95;8.79;2012.48;56.25;2;30
2316.68;9.38;2389.75;53.92;2;40
2160.1;9.17;2256.35;54.22;2;50
2135.95;9.3;2336.37;56.9;3;0
2094.07;9.24;2302.0;60.01;3;10
2169.11;9.22;2284.83;58.11;3;20
2467.09;9.67;2572.56;55.7;3;30
2328.94;9.54;2469.06;56.11;3;40
2021.31;9.04;2169.03;56.58;3;50
2779.41;10.56;3096.13;62.11;4;0
2791.1;10.51;3072.89;63.98;4;10
2822.17;10.36;2997.34;63.88;4;20
2866.34;10.5;3065.23;65.58;4;30
2960.73;10.9;3235.95;66.93;4;40
2659.67;10.27;2947.47;67.09;4;50
2817.26;10.56;3093.01;67.43;5;0
3197.36;11.38;3391.42;67.08;5;10
3085.33;11.13;3316.01;67.78;5;20
2715.68;10.27;2951.21;66.8;5;30
2804.64;10.45;3043.07;66.78;5;40
2606.28;10.2;2909.83;66.9;5;50
2130.94;9.27;2316.4;65.2;6;0
2210.74;9.42;2419.04;65.09;6;10
1983.07;8.85;2050.28;64.14;6;20
1985.48;8.88;2068.62;69.48;6;30
1898.18;8.85;2050.5;68.05;6;40
2343.23;9.7;2591.12;68.24;6;50
2309.42;9.52;2459.43;67.53;7;0
2492.1;9.89;2723.09;67.2;7;10
2702.62;10.14;2877.27;65.91;7;20
2506.93;9.85;2696.23;66.9;7;30
2474.16;9.8;2664.6;69.01;7;40
2513.98;9.84;2690.55;69.59;7;50
2087.3;9.18;2263.02;70.9;8;0
2139.02;9.2;2276.81;69.93;8;10
1829.36;8.61;1897.37;68.81;8;20
1457.86;7.95;1502.39;65.72;8;30
1557.43;8.11;1593.81;65.91;8;40
1549.01;8.09;1582.17;67.62;8;50
1295.72;7.71;1368.49;71.36;9;0
1010.63;7.02;1024.4;70.64;9;10
939.12;6.84;944.47;70.84;9;20
1316.24;7.56;1288.12;70.81;9;30
1512.94;8.04;1555.7;71.91;9;40
932.34;6.82;935.69;75.11;9;50
761.76;6.33;741.07;76.1;10;0
1020.2;7.01;1021.0;73.59;10;10
1174.73;7.51;1265.51;73.37;10;20
1133.47;7.5;1259.92;73.05;10;30
793.97;6.42;775.64;74.84;10;40
649.5;5.98;617.17;73.96;10;50
730.24;6.34;745.51;72.73;11;0
707.46;6.19;688.61;72.95;11;10
800.18;6.72;895.39;73.43;11;20
966.98;7.01;1020.37;74.06;11;30
819.4;6.59;840.28;76.25;11;40
781.61;6.68;877.3;73.07;11;50
884.47;6.86;953.82;72.46;12;0
1029.89;7.33;1171.77;71.49;12;10
1095.39;7.3;1154.6;70.5;12;20
926.35;6.92;981.62;72.05;12;30
1007.67;7.09;1058.65;70.32;12;40
1293.1;7.66;1342.58;68.8;12;50
1298.18;7.66;1343.95;68.44;13;0
1301.8;7.68;1350.31;66.75;13;10
1370.55;7.86;1450.74;68.75;13;20
1074.3;7.15;1082.78;66.32;13;30
894.53;6.79;922.58;69.44;13;40
933.04;6.87;958.79;68.26;13;50
669.58;6.3;731.2;66.08;14;0
796.71;6.65;867.73;66.04;14;10
1105.08;7.28;1148.84;63.9;14;20
902.28;6.84;944.49;69.76;14;30
1349.6;7.71;1368.87;67.97;14;40
1380.68;7.83;1435.75;70.39;14;50
1803.58;8.69;1949.36;72.18;15;0
2024.54;9.3;2341.77;74.83;15;10
2030.52;9.3;2337.19;76.15;15;20
1594.95;8.38;1755.06;75.98;15;30
1430.93;8.1;1585.96;73.13;15;40
1258.49;7.61;1315.8;74.23;15;50
1119.96;7.1;1061.85;73.07;16;0
1288.43;7.73;1379.1;72.3;16;10
1131.84;7.5;1255.93;75.23;16;20
892.08;6.7;887.4;75.65;16;30
547.38;5.14;371.86;80.46;16;40
1263.93;7.39;1202.0;76.39;16;50
2230.78;9.65;2556.98;75.64;17;0
2715.25;10.64;3131.06;74.79;17;10
2383.27;10.08;2841.46;75.57;17;20
2199.26;8.91;2087.69;81.46;17;30
2294.19;8.99;2137.66;80.41;17;40
2633.3;9.77;2643.33;81.49;17;50
2128.87;8.83;2037.18;80.95;18;0
1873.57;7.75;1389.08;85.13;18;10
2201.66;8.82;2026.82;80.54;18;20
2302.15;8.92;2089.72;82.39;18;30
1788.91;7.99;1523.12;84.15;18;40
1598.34;7.56;1291.35;83.41;18;50
1734.33;7.77;1402.55;84.71;19;0
1003.25;6.2;693.59;84.47;19;10
1149.64;6.49;801.87;87.73;19;20
1108.05;6.74;901.63;83.77;19;30
965.96;6.5;806.76;81.79;19;40
995.79;6.56;828.87;80.9;19;50
1198.84;6.77;917.68;83.15;20;0
1318.03;7.1;1059.76;84.35;20;10
1050.79;6.3;731.75;88.89;20;20
1008.94;6.34;745.56;91.06;20;30
979.37;6.49;803.21;87.53;20;40
910.11;6.04;638.99;90.76;20;50
527.63;5.11;363.56;95.13;21;0
934.95;6.38;760.43;82.88;21;10
729.08;5.55;482.28;86.41;21;20
610.63;5.43;448.74;100.02;21;30
1070.9;6.56;828.66;101.85;21;40
1167.34;6.71;891.76;97.94;21;50
1357.72;7.56;1291.26;105.71;22;0
1182.03;7.18;1098.49;107.0;22;10
689.41;6.15;674.68;107.8;22;20
601.87;5.85;575.84;111.46;22;30
553.82;5.9;592.69;110.15;22;40
949.9;7.08;1051.35;112.09;22;50
818.27;6.24;709.12;108.37;23;0
242.13;4.09;139.7;106.84;23;10
269.56;4.27;175.07;102.67;23;20
469.32;5.02;341.78;98.34;23;30
297.86;4.28;177.23;98.38;23;40
198.73;3.95;118.33;104.67;23;50
123.28;3.9;110.18;112.22;0;0
198.06;3.84;99.49;99.92;0;10
318.28;4.26;173.21;80.79;0;20
441.79;4.94;322.39;76.57;0;30
1163.8;7.5;1258.14;76.05;0;40
1694.04;9.19;2268.32;75.6;0;50
1362.6;7.65;1334.17;75.83;1;0
1158.48;7.12;1070.2;76.41;1;10
593.89;5.59;496.62;85.37;1;20
715.91;5.84;571.74;78.38;1;30
444.5;4.73;272.18;82.24;1;40
421.41;4.79;286.23;83.15;1;50
357.51;4.58;239.91;83.8;2;0
785.47;6.49;802.93;74.66;2;10
1211.12;7.54;1277.24;70.82;2;20
1274.94;7.6;1307.57;71.95;2;30
1015.73;6.67;875.79;77.65;2;40
1203.32;7.13;1075.47;77.47;2;50
786.14;5.6;498.17;82.37;3;0
909.78;6.03;635.53;81.06;3;10
1074.56;6.62;855.34;80.15;3;20
1447.77;7.9;1471.29;77.31;3;30
1258.62;7.38;1194.19;80.26;3;40
1025.22;6.28;724.03;81.45;3;50
1245.66;6.85;951.74;80.96;4;0
1378.08;7.43;1219.46;80.79;4;10
1712.8;8.45;1796.02;77.32;4;20
2249.99;9.93;2750.12;75.91;4;30
2060.08;9.46;2445.77;75.46;4;40
1624.23;8.62;1899.68;75.76;4;50
1734.27;8.62;1902.58;74.85;5;0
2302.88;9.84;2685.85;74.39;5;10
2189.87;9.77;2640.38;76.81;5;20
1992.36;9.56;2486.53;75.88;5;30
2445.31;10.58;3103.64;76.44;5;40
1979.14;9.45;2436.76;74.68;5;50
1762.14;8.82;2031.01;76.1;6;0
2091.95;9.58;2502.88;76.97;6;10
2171.23;9.82;2677.62;78.05;6;20
2101.25;9.31;2342.81;79.69;6;30
2191.72;9.51;2449.25;79.66;6;40
2363.78;9.63;2541.38;79.11;6;50
1761.49;7.67;1347.41;80.7;7;0
1615.78;7.21;1111.26;83.41;7;10
1299.74;6.63;859.59;83.33;7;20
1108.76;6.53;817.73;84.65;7;30
1714.95;8.04;1552.37;80.73;7;40
2056.35;9.48;2459.34;77.93;7;50
1291.52;7.37;1190.72;79.96;8;0
855.57;5.61;502.61;84.49;8;10
878.46;5.79;556.82;88.03;8;20
1093.6;6.13;670.23;87.5;8;30
904.84;5.87;582.76;91.09;8;40
457.41;4.69;264.1;91.3;8;50
260.93;4.18;157.05;101.29;9;0
448.8;5.13;367.6;97.04;9;10
481.71;5.02;339.9;97.38;9;20
364.84;4.57;237.81;90.24;9;30
381.57;4.68;261.2;83.35;9;40
220.52;3.89;107.55;93.58;9;50
189.7;3.9;110.1;98.83;10;0
235.59;3.88;106.52;90.79;10;10
316.91;4.48;217.64;88.24;10;20
324.35;4.29;179.54;91.91;10;30
262.19;4.19;159.74;85.14;10;40
230.77;4.24;168.11;82.45;10;50
689.36;6.16;678.85;78.04;11;0
1117.67;7.45;1234.22;75.15;11;10
1212.73;7.77;1398.54;74.13;11;20
733.41;5.97;615.23;80.56;11;30
292.65;4.24;169.56;87.53;11;40
609.18;5.55;484.1;78.4;11;50
380.05;4.62;247.99;79.94;12;0
320.51;4.23;166.74;82.65;12;10
212.16;3.95;118.59;90.5;12;20
88.23;3.48;49.44;103.86;12;30
299.8;5.02;340.88;118.96;12;40
267.97;4.92;317.75;118.6;12;50
344.18;5.08;357.06;123.28;13;0
375.73;5.3;414.42;131.21;13;10
517.88;5.85;577.13;128.33;13;20
400.31;5.58;491.22;126.28;13;30
314.44;5.08;356.93;132.68;13;40
535.37;5.85;574.73;139.52;13;50
820.6;6.68;877.56;144.57;14;0
1105.61;7.25;1131.62;153.91;14;10
1200.67;7.42;1217.64;158.46;14;20
1204.65;7.44;1226.94;164.27;14;30
1101.7;7.31;1160.3;169.43;14;40
1058.82;7.11;1067.38;167.59;14;50
1078.14;7.13;1073.65;167.78;15;0
1174.74;7.37;1192.82;165.47;15;10
1232.35;7.55;1284.15;168.32;15;20
1037.61;7.04;1033.85;170.14;15;30
784.85;6.49;801.97;171.02;15;40
788.46;6.73;897.2;173.72;15;50
461.17;5.73;536.61;174.22;16;0
286.81;5.03;344.2;176.73;16;10
164.52;4.41;204.15;183.72;16;20
209.69;4.82;293.41;183.1;16;30
251.59;5.1;360.07;176.08;16;40
140.27;4.53;227.68;157.76;16;50
110.92;4.31;182.66;139.91;17;0
101.44;4.18;156.37;147.92;17;10
227.03;4.93;319.51;151.18;17;20
178.84;4.74;274.55;145.83;17;30
77.13;4.1;141.13;135.28;17;40
36.64;3.52;53.93;135.16;17;50
22.34;3.53;55.15;143.48;18;0
343.57;5.42;445.97;133.54;18;10
512.1;5.9;592.76;133.42;18;20
1196.69;7.72;1375.19;131.67;18;30
1226.98;7.59;1302.83;136.83;18;40
1485.45;8.27;1685.91;141.97;18;50
1763.28;8.34;1727.63;156.07;19;0
1776.56;8.45;1796.12;164.82;19;10
1825.44;8.54;1855.75;169.88;19;20
2824.72;10.61;3115.56;167.87;19;30
2972.27;11.07;3297.78;166.3;19;40
3257.48;11.53;3428.48;169.54;19;50
3602.74;13.02;3600.0;172.53;20;0
3599.65;12.64;3588.23;170.45;20;10
3590.97;12.51;3579.54;166.44;20;20
3549.9;12.37;3568.54;170.74;20;30
3405.52;11.69;3465.56;174.49;20;40
3591.85;13.02;3600.0;178.3;20;50
3569.31;13.31;3600.0;178.17;21;0
3521.27;14.24;3600.0;181.54;21;10
3488.39;15.4;3600.0;183.26;21;20
3460.76;15.57;3600.0;185.82;21;30
3463.95;15.81;3600.0;185.22;21;40
3461.43;15.82;3600.0;185.05;21;50
3461.95;15.81;3600.0;186.85;22;0
3462.52;16.33;3600.0;188.39;22;10
3461.63;16.71;3600.0;189.59;22;20
3461.43;16.18;3600.0;188.21;22;30
3462.42;16.18;3600.0;187.52;22;40
3462.53;16.24;3600.0;189.82;22;50
3461.57;15.69;3600.0;188.54;23;0
3461.67;15.65;3600.0;185.68;23;10
3461.68;16.25;3600.0;185.68;23;20
3461.15;16.64;3600.0;185.86;23;30
3461.45;16.18;3600.0;186.76;23;40
3461.99;16.47;3600.0;185.25;23;50
3461.54;16.95;3600.0;186.03;0;0
3461.4;17.19;3600.0;184.61;0;10
3460.85;17.55;3600.0;185.75;0;20
3460.91;17.84;3600.0;185.0;0;30
3461.32;17.44;3600.0;184.51;0;40
3461.77;17.63;3600.0;185.67;0;50
3460.8;17.6;3600.0;187.48;1;0
3461.41;17.85;3600.0;187.52;1;10
3461.63;19.1;3600.0;187.22;1;20
3461.01;19.89;3600.0;185.25;1;30
3461.17;20.46;3600.0;184.93;1;40
3461.43;19.69;3600.0;183.06;1;50
3461.41;18.68;3600.0;183.22;2;0
3461.64;19.18;3600.0;183.65;2;10
3461.5;19.2;3600.0;182.44;2;20
3461.75;18.66;3600.0;181.61;2;30
3461.15;18.88;3600.0;182.79;2;40
3461.82;18.68;3600.0;181.12;2;50
3462.67;18.35;3600.0;179.31;3;0
3462.47;19.04;3600.0;178.95;3;10
3463.0;18.9;3600.0;178.25;3;20
3463.02;19.7;3600.0;178.6;3;30
3462.48;19.18;3600.0;178.47;3;40
3463.99;17.91;3600.0;179.53;3;50
3463.81;18.07;3600.0;182.21;4;0
3463.33;17.12;3600.0;178.45;4;10
3463.26;17.33;3600.0;180.25;4;20
3463.48;17.76;3600.0;179.34;4;30
3464.14;16.06;3600.0;177.27;4;40
3462.73;17.18;3600.0;178.76;4;50
3463.0;18.0;3600.0;178.45;5;0
3464.52;18.15;3600.0;180.01;5;10
3463.25;18.18;3600.0;178.48;5;20
3461.6;18.14;3600.0;177.79;5;30
3461.78;18.51;3600.0;178.68;5;40
3461.09;18.68;3600.0;178.59;5;50
3461.95;17.17;3600.0;178.59;6;0
3462.14;19.17;3600.0;179.63;6;10
3461.76;18.83;3600.0;176.08;6;20
3461.71;18.86;3600.0;175.92;6;30
3461.62;17.21;3600.0;177.88;6;40
3461.72;16.77;3600.0;177.14;6;50
3461.46;16.67;3600.0;179.29;7;0
3461.55;17.56;3600.0;179.28;7;10
3462.45;16.81;3600.0;176.92;7;20
3463.07;17.44;3600.0;179.47;7;30
3462.86;17.3;3600.0;181.25;7;40
3462.63;17.18;3600.0;180.17;7;50
3462.03;18.17;3600.0;182.21;8;0
3462.55;17.49;3600.0;182.06;8;10
3463.06;16.9;3600.0;183.55;8;20
3462.19;16.56;3600.0;181.74;8;30
3463.06;16.82;3600.0;183.19;8;40
3462.87;17.01;3600.0;185.35;8;50
3599.34;17.17;3600.0;182.98;9;0
3602.5;17.56;3600.0;184.55;9;10
3602.6;15.97;3600.0;183.3;9;20
3602.64;15.4;3600.0;180.64;9;30
3602.31;14.6;3600.0;181.96;9;40
3581.53;14.97;3600.0;180.06;9;50
3562.95;12.96;3597.79;182.81;10;0
3495.76;12.84;3595.97;183.06;10;10
3593.04;13.36;3600.0;182.94;10;20
3597.73;14.35;3600.0;183.78;10;30
3603.25;15.24;3600.0;180.78;10;40
3602.8;14.64;3600.0;178.25;10;50
3599.94;14.29;3600.0;180.61;11;0
3601.32;14.22;3600.0;184.36;11;10
3327.41;11.87;3501.06;181.9;11;20
3079.16;11.24;3349.45;200.74;11;30
3524.48;12.05;3529.86;202.52;11;40
3203.03;11.14;3318.33;200.53;11;50
2268.89;9.13;2227.35;197.09;12;0
2331.77;9.32;2348.86;191.63;12;10
2044.29;9.54;2468.71;187.23;12;20
1572.2;8.28;1695.75;187.72;12;30
1758.81;8.54;1855.61;185.83;12;40
1524.84;7.76;1395.36;192.99;12;50
2622.34;9.67;2572.09;185.86;13;0
2573.59;9.76;2634.26;191.96;13;10
2318.3;9.57;2492.66;199.39;13;20
720.59;6.21;696.48;209.39;13;30
1643.8;8.01;1535.83;195.57;13;40
2812.31;10.17;2894.71;184.61;13;50
2959.25;10.52;3075.53;188.96;14;0
2583.11;10.23;2924.6;200.02;14;10
1883.11;8.97;2124.13;187.81;14;20
1299.87;7.54;1280.77;201.56;14;30
416.56;5.36;430.74;261.08;14;40
1224.64;7.21;1112.51;204.26;14;50
2221.99;9.21;2278.22;195.21;15;0
2175.77;9.08;2197.11;196.47;15;10
1509.88;7.79;1410.55;207.18;15;20
1977.61;8.66;1930.13;204.09;15;30
1715.26;8.26;1679.76;208.1;15;40
1109.12;7.14;1079.28;203.93;15;50
470.97;5.73;536.49;214.08;16;0
305.75;4.93;318.94;225.47;16;10
254.04;4.89;310.36;208.08;16;20
666.55;5.7;529.88;243.81;16;30
1401.03;7.85;1444.69;222.68;16;40
1972.46;8.67;1935.06;224.28;16;50
2052.76;8.95;2109.37;226.25;17;0
1886.8;8.51;1835.42;230.54;17;10
2622.54;9.95;2763.33;224.89;17;20
2133.12;8.86;2055.39;212.06;17;30
2030.31;8.77;1994.52;206.65;17;40
2493.14;9.77;2640.65;206.59;17;50
1704.69;8.39;1757.79;207.58;18;0
2879.51;10.83;3209.2;208.53;18;10
3552.03;15.23;3600.0;206.53;18;20
3600.52;16.94;3600.0;214.05;18;30
3593.72;14.78;3600.0;224.63;18;40
3497.43;13.11;3600.0;231.37;18;50
3279.73;11.67;3461.36;241.27;19;0
3013.7;10.85;3215.13;243.05;19;10
3079.66;11.37;3387.43;245.32;19;20
1654.27;8.31;1713.45;247.76;19;30
2253.29;9.42;2417.47;249.8;19;40
1726.05;8.3;1703.88;239.93;19;50
2282.07;9.3;2339.45;240.64;20;0
987.19;6.93;983.18;237.54;20;10
784.09;6.44;784.09;246.66;20;20
195.85;4.5;221.64;255.02;20;30
336.39;5.18;381.42;253.41;20;40
